TAM-418	Check: https://search.google.com/devtools/podcast/preview							
		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9ES3BvZGNhc3RfbWlzc2lvbmJlcmxpbl9kZQ%3D%3D	https://rss.dw.com/xml/DKpodcast_missionberlin_de	Mission Europe - Mission Berlin	DEUTSCHKURSE	AUDIO	EDUCATION
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/DKpodcast_harry_audio_de	Harry - gefangen in der Zeit	DEUTSCHKURSE	AUDIO	EDUCATION
		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9ES3BvZGNhc3Rfc3ByYWNoYmFyX2Rl	https://rss.dw.com/xml/DKpodcast_sprachbar_de	Sprachbar	DEUTSCHKURSE	AUDIO	EDUCATION
		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9ES3BvZGNhc3Rfd29ydGRlcndvY2hlX2Rl	https://rss.dw.com/xml/DKpodcast_wortderwoche_de	Wort der Woche	DEUTSCHKURSE	AUDIO	EDUCATION
		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9ka3BvZGNhc3RfbGduX2Rl	https://rss.dw.com/xml/dkpodcast_lgn_de	Langsam gesprochene Nachrichten	DEUTSCHKURSE	AUDIO	EDUCATION
		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9ES3BvZGNhc3RfZGFzc2FndG1hbnNvX2Rl	https://rss.dw.com/xml/DKpodcast_dassagtmanso_de	Das sagt man so!	DEUTSCHKURSE	AUDIO	EDUCATION
		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9ES3BvZGNhc3RfbWFya3RwbGF0el9kZQ%3D%3D	https://rss.dw.com/xml/DKpodcast_marktplatz_de	Marktplatz - Deutsche Sprache in der Wirtschaft	DEUTSCHKURSE	AUDIO	EDUCATION
		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9ES3BvZGNhc3RfbGVybmVycG9ydHJhZXRfZGU%3D	https://rss.dw.com/xml/DKpodcast_lernerportraet_de	CommunityD - Lehrerportrait	DEUTSCHKURSE	AUDIO	EDUCATION
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/DKpodcast_bandtagebuch_video_de	Das Bandtagebuch mit EINSHOCH6	DEUTSCHKURSE	VIDEO	EDUCATION
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/DKpodcast_jojo2_de	Jojo sucht das Glück	DEUTSCHKURSE	AUDIO	EDUCATION
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/DKpodcast_deutschlandlabor_de	Das Deutschlandlabor	DEUTSCHKURSE	VIDEO	EDUCATION
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/Dkpodcast_videothema_de	Video-Thema	DEUTSCHKURSE	VIDEO	EDUCATION
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/DKpodcast_ticket_de	Ticket nach Berlin	DEUTSCHKURSE	VIDEO	EDUCATION
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/DKpodcast_nicosweg_video_A1_de	Nicos Weg A1	DEUTSCHKURSE	VIDEO	EDUCATION
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/DKpodcast_nicosweg_video_A2_de	Nicos Weg A2	DEUTSCHKURSE	VIDEO	EDUCATION
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/DKpodcast_profisgesucht_video	Profis gesucht	DEUTSCHKURSE	VIDEO	EDUCATION
Henrik Böhme		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/rss-de-eco	Wirtschaft	DEUTSCH	AUDIO	BUSINESS
Susanne Spröer		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2thbGVuZGVyYmxhdHQ%3D	https://rss.dw.com/xml/podcast_kalenderblatt	Kalenderblatt	DEUTSCH	AUDIO	NEWS
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/rss-de-wissenschaft	Wissenschaft	DEUTSCH	AUDIO	SCIENCE
Matthias Frickel		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_motor-mobil	Motor mobil: Das Automagazin	DEUTSCH	VIDEO	LEISURE
mig@dw.com		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_made-in-germany	Made in Germany: Das Wirtschaftsmagazin	DEUTSCH	VIDEO	BUSINESS
Gudrun Heise		(nicht indiziert)	(no feed)	http://rss.dw.com/xml/podcast_medizin_gesundheit	Medizin & Gesundheit	DEUTSCH	AUDIO	SCIENCE
Alexander Feist		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_europa-aktuell	Fokus Europa	DEUTSCH	VIDEO	NEWS
Christian Hoffmann		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_de_check-in	Check-in: Das reisemagazin	DEUTSCH	VIDEO	SOCIETY & CULTURE
Susanne Spröer		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_maerchen-aus-aller-welt	Märchen aus aller Welt	DEUTSCH	VIDEO	ARTS
Marc Erath		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_journal-reporter	Reporter	DEUTSCH	VIDEO	NEWS
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_projekt-zukunft	Projekt Zukunft: Das Wissenschaftsmagazin	DEUTSCH	VIDEO	SCIENCE
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_journal-interview	Interview	DEUTSCH	VIDEO	NEWS
(wird gelöscht)		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_typisch-deutsch	Typisch deutsch: Leben in Deutschland	DEUTSCH	VIDEO	SOCIETY & CULTURE
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_global-3000	Global 3000: Das Globalisierungsmagazin	DEUTSCH	VIDEO	NEWS
Vanessa Fischer		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_fit-und-gesund	fit & gesund	DEUTSCH	VIDEO	HEALTH & FITNESS
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_global-ideas_de	Global Ideas	DEUTSCH	VIDEO	TECHNOLOGY
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_hin-und-weg	Hin & weg: Das Reisemagazin	DEUTSCH	VIDEO	SOCIETY & CULTURE
		(nicht indiziert)	(nicht indiziert)		Quadriga: Der internationale Talk aus Berlin	DEUTSCH	AUDIO	NEWS
Charles Penfold		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_kick-off	Kick off!	DEUTSCH	VIDEO	SPORTS
Andreas Zemke		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X3plaXRyZWlzZS1zY2hhdXNwaWVsZXI%3D	https://rss.dw.com/xml/podcast_zeitreise-schauspieler	Zeitreise | Schauspieler im Gespräch	DEUTSCH	AUDIO	ARTS
keine Änderung		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_zeitreise_nobelpreistraeger	Zeitreise | Nobelpreisträger im Gespräch	DEUTSCH	AUDIO	ARTS
keine Änderung		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_zeitreise-schriftsteller	Zeitreise | Schriftsteller im Gespräch	DEUTSCH	AUDIO	ARTS
keine Änderung		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X3plaXRyZWlzZV9tZWlsZW5zdGVpbmU%3D	https://rss.dw.com/xml/podcast_zeitreise_meilensteine	Zeitreise | Meilensteine	DEUTSCH	AUDIO	ARTS
		(nicht indiziert)	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2RlX1plaXRyZWlzZV9TcG9ydGdlc2NoaWNodGU%3D	https://rss.dw.com/xml/podcast_de_Zeitreise_Sportgeschichte	Zeitreise | Sportgeschichten	DEUTSCH	AUDIO	ARTS
keine Änderung		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_kultur21	Kultur 21: Das Kulturmagazin	DEUTSCH	VIDEO	ARTS
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_shift	Shift: Leben in der digitalen Welt	DEUTSCH	VIDEO	TECHNOLOGY
Samira Schellhaaß		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_euromaxx	Euromaxx	DEUTSCH	VIDEO	SCIENCE, SOCIETY & CULTURE, ARTS
Samira Schellhaaß		(nicht indiziert)	(nicht indiziert)			SPANISCH	VIDEO	
Sonila Sand		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xmlhd/podcast_auf_ein_wort	Auf ein Wort…Mit Michel Friedman	DEUTSCH	VIDEO	SOCIETY & CULTURE
keine Änderung		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/video-des-tages	Video des Tages	DEUTSCH	VIDEO	NEWS
Conny Paul		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_de_jazzlive	Jazz Live	DEUTSCH	AUDIO	MUSIC
keine Änderung		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_en_sarahs_music	Sarah's Music: Klassik erleben	DEUTSCH	VIDEO	MUSIC
keine Änderung		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_deutscherbuchpreis2017	Deutscher Buchpreis	DEUTSCH	VIDEO	ARTS
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_de_expedition_heimat	Expedition Heimat	DEUTSCH	VIDEO	SOCIETY & CULTURE
		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_von-feuerland-nach-tijuana-audio	Von Feuerland nach Tijuana	DEUTSCH	VIDEO	SOCIETY & CULTURE
Kate Müser		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2VuX3B1bHNlcw%3D%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2VuX3B1bHNlcw%3D%3D	https://rss.dw.com/xml/podcast_en_pulses	Pulse	DEUTSCH	AUDIO	SOCIETY & CULTURE
Gianna Grün		(nicht indiziert)	(nicht indiziert)	https://rss.dw.com/xml/podcast_life_links_spa	Life Links: Was hält dich auf? Was triebt dich an?	DEUTSCH	VIDEO	TV & FILM
		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9uYWNocmljaHRlbg%3D%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9uYWNocmljaHRlbg%3D%3D	https://rss.dw.com/xml/podcast_amh_nachrichten	ዜና	AMHARISCH	AUDIO	NEWS
		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF96ZWl0ZnVuaw%3D%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF96ZWl0ZnVuaw%3D%3D	http://rss.dw.com/xml/podcast_amh_zeitfunk	ዜና መጽሔት	AMHARISCH	AUDIO	NEWS
keine Änderung		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF91bnRlcmhhbHR1bmc%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF91bnRlcmhhbHR1bmc%3D	http://rss.dw.com/xml/podcast_amh_unterhaltung	መዝናኛ	AMHARISCH	AUDIO	ARTS
		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9kaXNrdXNzaW9uc2ZvcnVt	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9kaXNrdXNzaW9uc2ZvcnVt	http://rss.dw.com/xml/podcast_amh_diskussionsforum	እንወያይ	AMHARISCH	AUDIO	NEWS
keine Änderung		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9zcG9ydG1hZ2F6aW4%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9zcG9ydG1hZ2F6aW4%3D	http://rss.dw.com/xml/podcast_amh_sportmagazin	ስፖርት	AMHARISCH	AUDIO	LEISURE
		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9ldXJvcGFfZGV1dHNjaGxhbmQ%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9ldXJvcGFfZGV1dHNjaGxhbmQ%3D	http://rss.dw.com/xml/podcast_amh_europa_deutschland	አውሮጳን እና ጀርመንን የሚመለከቱ አርዕስት ያስተነትናል	AMHARISCH	AUDIO	NEWS
		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9rdWx0dXI%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9rdWx0dXI%3D	http://rss.dw.com/xml/podcast_amh_kultur	ባህላዊ ጉዳዮች	AMHARISCH	AUDIO	TV & FILM
Ludger Schadomsky		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9qdWdlbmRtYWdhemlu	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9qdWdlbmRtYWdhemlu	http://rss.dw.com/xml/podcast_amh_jugendmagazin	የወጣቶች ዓለም	AMHARISCH	AUDIO	NEWS
		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9ob2VyZXJwb3N0	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9ob2VyZXJwb3N0	http://rss.dw.com/xml/podcast_amh_hoererpost	የአድማጮች መድረክ ነው	AMHARISCH	AUDIO	SOCIETY & CULTURE
Ludger Schadomsky		(nicht indiziert)	(nicht indiziert)		በማድመጥ መማር	AMHARISCH	AUDIO	NEWS
		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF93aXNzZW5zY2hhZnQ%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF93aXNzZW5zY2hhZnQ%3D	http://rss.dw.com/xml/podcast_amh_wissenschaft	በሳይንስ እና ቴክኒክ ላይ ያተኩራል	AMHARISCH	AUDIO	TECHNOLOGY
		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9mb2t1c19hZnJpa2E%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FtaF9mb2t1c19hZnJpa2E%3D	http://rss.dw.com/xml/podcast_amh_fokus_afrika	ትኩረት በአፍሪቃ	AMHARISCH	AUDIO	NEWS
Samira Schellhaaß		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_ar_euromaxx-highlights	يوروماكس: الحياة والمجتمع في أوروبا	ARABISCH	VIDEO	SCIENCE, SOCIETY & CULTURE, ARTS
mig@dw.com		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_ar_made-in-germany	صنع في ألمانيا: المجلة الاقتصادية	ARABISCH	VIDEO	BUSINESS
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_ar_projekt_zukunft	المستقبل الآن: مجلة العلوم والتكنولوجيا	ARABISCH	VIDEO	SCIENCE
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_ar_a_guest_and_a_history	ضيف وحكاية: شخصيات وقصص عربية من ألمانيا	ARABISCH	VIDEO	SOCIETY & CULTURE
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_ara_fit_und_gesund	أرشيف الخبراء	ARABISCH	VIDEO	HEALTH & FITNESS
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_ar_glaubenssachen	العقيدة والحياة	ARABISCH	VIDEO	RELIGION & SPIRITUALITY
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_ar_kickoff	الدوري الألماني	ARABISCH	VIDEO	SPORTS
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_quadriga_ar	كوادريغا: حوار رباعي يناقش أهم الأحداث السياسية والاقتصادية العربية	ARABISCH	VIDEO	NEWS
		(nicht indiziert)	(nicht indiziert)		كليك: العالم الرقمي والشبكة العنكبوتية	ARABISCH	VIDEO	TECHNOLOGY
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_ar_jugendtalk_video	شباب توك: برنامج حواري شبابي	ARABISCH		
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_ar_am_puls_der_ereignisse_video	مع الحدث: برنامج حواري في السياسة والمجتمع	ARABISCH		
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/vdt-croatian	Video dana	BOSNISCH	VIDEO	NEWS
Yue Fu		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2NoaV9rbGFzc2lzY2hlbXVzaWs%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2NoaV9rbGFzc2lzY2hlbXVzaWs%3D	https://rss.dw.com/xml/podcast_chi_klassischemusik	古典音乐风	CHINESISCH	AUDIO	MUSIC
keine Änderung		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_buecher_lesungenII	Bücher Lesungen	CHINESISCH	AUDIO	SOCIETY & CULTURE
Xiegong Fischer		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_radio_china	德语媒体看中国	CHINESISCH	AUDIO	NEWS
Helen Seeney		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2luc2lkZS1ldXJvcGU%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2luc2lkZS1ldXJvcGU%3D	https://rss.dw.com/xml/podcast_inside-europe	Inside Europe	ENGLISCH	AUDIO	NEWS
Anke Rasper		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2xpdmluZy1wbGFuZXQ%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2xpdmluZy1wbGFuZXQ%3D	https://rss.dw.com/xml/podcast_living-planet	Living Planet	ENGLISCH	AUDIO	NEWS, SCIENCE
Matthias Frickel		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_drive-it	Drive it!: The Motor Magazine	ENGLISCH	VIDEO	LEISURE
Alexander Feist		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_european-journal	Focus on Europe	ENGLISCH	VIDEO	NEWS
		(nicht indiziert)	(nicht indiziert)			FRANZÖSISCH	VIDEO	NEWS
Samira Schellhaaß		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_euromaxx-en	Euromaxx	ENGLISCH	VIDEO	SCIENCE, SOCIETY & CULTURE, ARTS
mig@dw.com		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_made-in-germany_en	Made in Germany: The Business Magazine	ENGLISCH	VIDEO	BUSINESS
Nina Haase		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2VuX3N0YW1tdGlzY2g%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2VuX3N0YW1tdGlzY2g%3D	https://rss.dw.com/xml/podcast_en_stammtisch	Stammtisch - the latest political chatter from Berlin	ENGLISCH	AUDIO	NEWS
Elke Opielka		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_global-3000_en	Global 3000: The Globalization Program	ENGLISCH	VIDEO	NEWS
		(nicht indiziert)	(nicht indiziert)			FRANZÖSISCH	VIDEO	
		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FmcmljYWxpbms%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X2FmcmljYWxpbms%3D	http://rss.dw.com/xml/podcast_africalink	Africalink	ENGLISCH	AUDIO	NEWS
Alan MacKenzie		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_conflict-zone_en	Conflict Zone: Confronting the Powerful	ENGLISCH	VIDEO	NEWS
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_spectrum	Spectrum	ENGLISCH	AUDIO	TECHNOLOGY
		(nicht indiziert)	(nicht indiziert)		Quadriga: The International Talk Show from Berlin	ENGLISCH	AUDIO	NEWS
Anke Rasper		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X3dvcmxkLWluLXByb2dyZXNz	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X3dvcmxkLWluLXByb2dyZXNz	http://rss.dw.com/xml/podcast_world-in-progress	World in Progress	ENGLISCH	AUDIO	SCIENCE
Anke Rasper		https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X3dvcmxkX2xpbms%3D	https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuZHcuY29tL3htbC9wb2RjYXN0X3dvcmxkX2xpbms%3D	http://rss.dw.com/xml/podcast_world_link	WorldLink	ENGLISCH	AUDIO	NEWS
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_discover-germany-en	Discover Germany: The TV Travel Guide	ENGLISCH	VIDEO	SOCIETY & CULTURE
Christian Hoffmann		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_en_check-in	Check-in: The Travel Guide	ENGLISCH	VIDEO	SOCIETY & CULTURE
Thomas Mandlmeier		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_en_environment_magazine	Eco-at-Africa: The Environment Magazine	ENGLISCH	VIDEO	TV & FILM
keine Änderung		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_journal-reporters-en	Reporter	ENGLISCH	VIDEO	NEWS
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_in-good-shape	in good shape	ENGLISCH	VIDEO	HEALTH & FITNESS
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_tomorrow-today	Tomorrow Today: The Science Magazine	ENGLISCH	VIDEO	SCIENCE
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_kurt-masur-conducts-beethoven	Kurt Masur conducts Beethoven	ENGLISCH	AUDIO	MUSIC
keine Änderung		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_arts21	Arts.21: The Cultural Magazine	ENGLISCH	VIDEO	ARTS
		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_talking-germany	Talking Germany: The German Way of Life	ENGLISCH	VIDEO	SOCIETY & CULTURE
keine Änderung		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_journal-interview-en	Interview	ENGLISCH	VIDEO	NEWS
keine Änderung		(nicht indiziert)	(nicht indiziert)	http://rss.dw.com/xml/podcast_en_sarahs_music	Sarah's Music: Contemporary Classical	ENGLISCH	VIDEO	MUSIC
